i think you need to be in the hospital .	我認為你需要在醫院裡 。
but let me just say a couple words .	但讓我說一句話 。
can you write it using pictures ?	你能用圖片來寫嗎 ?
next stop was georgia .	下一個停止了喬治亞 。
yes ! yes ! it's true !	是的 ! 這是真的 !
i can actually personalize the experience now .	我現在真的可以個人化經驗 。
what does not change is that voice within .	改變的就是內在的聲音 。
we need eight hours of sleep a night .	我們需要八小時睡眠 。
and you're all invited .	你都被邀請 。
so , i did this work for her .	我為她做這份工作 。
it's not our burden .	這不是我們的燃燒 。
how can we find an entire connectome ?	我們要如何找到完整的連結 ?
we all start life as one single cell .	我們都從單一細胞開始 。
and that will get you very far .	這會讓你非常遙遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	事實上 , 拿個猜測 。
hold your breath for me .	請你呼吸 。
there's no question about it .	沒有問題 。
paper has some downsides .	論文有一些降低 。
that can't be right . "	這不是對的 。 」
there would still be dangers .	仍有危險 。
we are very far from it .	我們遠遠遠離它 。
twice as likely .	兩倍 。
i was just a kid back then .	那時我只是個孩子 。
and that's what you get .	這就是你所得到的 。
they continued doing exactly the same .	他們繼續做同樣的事 。
but the data says something different .	但數據顯示了不同的東西 。
the product was that airplane .	產品就是飛機 。
we're not alone , though .	不過 , 我們不孤單 。
now , there's another problem .	現在還有另一個問題 。
the goal is very clear .	目標非常清楚 。
we'll need an action .	我們需要行動 。
why are we conscious ?	為什麼我們有意識 ?
is there anyone else out there ?	還有其他人嗎 ?
and kathe did her job .	肯亞做了她的工作 。
it was all rubble .	全都是橡膠 。
the young man should be made first .	年輕人應該首先做 。
this is a hologram .	這是個實體 。
tabutni . thank you .	謝謝 。
why has the record been so poor ?	為什麼記錄這麼貧窮 ?
and there's the sheep .	還有羊 。
now to the final approach .	最後的解決方法 。
why do we sometimes cheat ?	我們為什麼有時會考慮 ?
now , here's another reason .	這是另一個原因 。
i'm numb .	我是numb 。
and here's the statement .	這是陳述 。
it's a core question .	這是個核心的問題 。
that was the magic number .	這是魔術數字 。
and this is slowly starting .	這是很慢的開始 。
so i came up with a plan .	所以我來了個計畫 。
so i wanted something to solve it .	所以我想要解決它 。
it's going to be fun .	很樂趣 。
but how does it work , exactly ?	但它是怎麼運作的 ?
so that's a big change .	這是個巨大的改變 。
they're just not moving .	他們不只是移動 。
maybe you've heard of her .	也許你們聽過她 。
his vision was pretty poor .	他的視力非常貧窮 。
" i'm ok . "	「 我好了 。 」
sr: that is true .	馬:這是真的 。
and then you see a date .	然後你看到一日子 。
but then what happens in step three ?	但在三步驟中發生了什麼事 ?
and what has happened in the world ?	世界發生了什麼事 ?
you decided to build a space company .	你決定建立一個空間公司 。
and everything that my office was doing .	我的辦公室都在做 。
we are not a special interest group .	我們不是特別的團體 。
get yourself to a specialist center .	讓自己成為專家中心 。
hopefully , they will come .	希望 , 他們會來 。
this might be a startling answer .	這可能是個令人驚奇的答案 。
they're paid for .	他們要付錢 。
np: i remember that .	np:我記得 。
" beth , " she said .	「 貝 , 」 她說 。
there are actually two tails .	實際上有兩個尾巴 。
he had acromegaly .	他有很棒的 。
the second thing you need is light .	你需要的第二件事就是光 。
supercomputers same thing .	超級電腦也一樣 。
they watched the video over there .	他們在那邊看影片 。
so i became my own intern .	所以我變成了我自己的內在 。
who is that going to come from ?	誰會從哪裡來 ?
well , what difference does this make ?	嗯 , 這會有什麼不同 ?
i've talked to them .	我跟他們談 。
now , it goes down to a .	現在 , 再往下去 。
because notice the porch here .	因為注意到這裡 。
these are haikus .	這些是haikus 。
i am an emotional creature .	我是一個情緒生物 。
we hear about them all the time .	我們都聽過他們 。
so we did it . okay ?	所以我們做了 。 好嗎 ?
this gets you to 6 .	這會讓你到6歲 。
we need help . we need help .	我們需要幫助 。 我們需要幫助 。
and i can repeat that .	我可以重複這一點 。
yet i had that piece of paper .	然而我有這張紙 。
and it didn't stop there .	沒有停止 。
her name is esther .	她的名字是艾倫 。
then we can start to use cells .	然後我們可以開始使用細胞 。
come , let's go inside .	來吧 , 讓我們來看看 。
and what did i say about work ?	我是怎麼說的 ?
i suppose we are . "	我猜我們是 。 」
five factorial is 120 .	五個工廠是120年 。
he said , " be you . "	他說: 「 你是你 。 」
secondly , that's wrong .	第二 , 這是錯的 。
i put my hopes in front .	我把希望放在前面 。
decision scientists are people like me .	決策科學家就像我一樣 。
and the answer is that they do .	答案是 , 他們做的 。
mr: thank you .	馬:謝你 。
and they go up easily .	然後他們很容易就開始了 。
we got reports like this .	我們報告像這樣 。
start by doing no harm .	從沒有傷害開始 。
talk about a few of them .	談其中幾個人 。
one was that they be american .	第一是美國人 。
so what about the next step ?	那麼接下來的步驟是什麼 ?
we wanted to do something different .	我們想要做一些不同的事 。
so this was a great project .	這是個很棒的計畫 。
but is it really that easy ?	但這真的很簡單嗎 ?
there is this other powerful feeling .	還有其他強大的感覺 。
it's tedious .	這是ted的 。
just spread them around .	只是在周圍散播 。
what would that system look like ?	那系統會是什麼樣子 ?
and yet , it never happens .	然而 , 它從來沒有發生 。
schoolchildren play .	學校黑人玩耍 。
were you vulnerable ?	你脆弱嗎 ?
the design comes from within .	設計來自內部 。
we play with coins .	我們用硬幣來玩 。
did you see what i did ?	你看到我做了什麼 ?
how far can we take it ?	我們要花多少時間 ?
all companies die , all companies .	所有的公司都死了 , 所有的公司 。
and we knew we were right .	我們知道我們是對的 。
they dumped us there .	他們帶領我們 。
it's given to you .	給你看 。
live long and prosper .	長壽、繁榮 。
which would you choose ?	你會選擇哪些 ?
there's no manual .	沒有人性 。
the difference is intent .	差異是不多 。
i found no flaw .	我發現沒有瑕疵 。
he couldn't understand that .	他無法理解 。
and that's not all .	這不是全部 。
well , guess what ?	猜猜怎麼樣 ?
they can't see me .	他們看不到我 。
take a look at our planet .	看看我們的地球 。
sound familiar ?	聽起來很熟悉嗎 ?
so thank you very much .	謝謝大家
so how do you do that ?	你要怎麼做 ?
jd: it varies .	jd:它變異了 。
ab: yes ? good .	ab:是嗎 ? 好 。
let’s take numbers .	讓我們來看看數字 。
what do we worship ?	我們擔心什麼 ?
so how does this all work ?	所以這一切是如何運作的 ?
do you worry much ?	你擔心嗎 ?
this is what some people think .	這是一些人認為的 。
where do we go from here ?	我們從這裡走到哪裡 ?
thank you all very much .	謝謝大家
this is a picture of culture .	這是文化的照片 。
i don't get that .	我沒得到 。
there could be other solutions .	也有其他解決方案 。
so it went something like this .	所以 , 這有點像這樣 。
but i do think you can .	但我認為你可以 。
so this is very powerful .	這是非常強大的 。
it got quieter .	很快 。
the news loved it .	新聞很愛它 。
what's going on there ?	到底發生了什麼事 ?
i thought that was really interesting .	我覺得很有趣 。
it's just cash .	只是在洞穴裡 。
how could you forget ?	你要如何忘記 ?
and it's not new .	不是新 。
representative government began to form .	代表政府開始形成 。
we are fighting against this .	我們在奮鬥 。
just quickly on the results .	很快就發生了 。
that was the future , right ?	這是未來 , 對吧 ?
so i thanked ed .	我感謝ed 。
idea number three is listening .	第三個數字正在聆聽 。
the wire is ready .	太好了 。
really firstclass .	非常先進 。
well , it's not .	不是 。
but this was 1963 .	這是1963年的 。
it's called color .	它叫做顏色 。
let's find out .	讓我們來看看 。
thank you very much .	謝謝大家
let me show you this .	讓我給各位看這個 。
so when you put four .	所以 , 當你把四個放在一起 。
but i need your help .	但我需要你們的幫助 。
thank you very much .	謝謝大家
some hands going up .	有些手伸出去 。
so how does it work ?	所以它如何運作 ?
a good example is this .	一個很好的例子 。
globalize trade .	全球化貿易 。
but what do you do ?	但你要怎麼做 ?
that was not my best .	這不是我最好的 。
no one wants that .	沒有人想要 。
but i believe in them .	但我相信他們 。
entirely new requirement .	全新的需求 。
so what did we find ?	所以我們發現了什麼 ?
and i am thankful .	我非常感謝 。
so what can we do ?	所以 , 我們能怎麼做 ?
that was the new reality .	這是新現實 。
it's your money .	這是你的錢 。
so why is this important ?	為什麼這很重要 ?
so what does that mean ?	那意味著什麼 ?
so we made this thing .	所以我們做了這點 。
thank you very much .	謝謝大家
i don't know .	我不知道 。
thank you very much !	謝謝 !
thank you very much .	謝謝大家
" the business is on .	「 商業正在上 。
now there is another one .	現在還有另一個 。
why english ?	為什麼英文 ?
okay ? ready ?	好嗎 ? 準備好了嗎 ?
it is a beautiful room .	這是個美麗的房間 。
what might that look like ?	那看起來是什麼樣子 ?
we say they explore .	我們說他們探索了 。
the heat was on .	熱量正在上 。
this young woman was me .	這位年輕女性是我 。
" lifesized . "	「 生命化 」 。
that moment changed my life .	這一刻改變了我的人生 。
come on , keep up .	來吧 , 繼續吧 。
how can we know this ?	我們怎麼知道呢 ?
young , bad boys .	年輕的男孩 。
why would it be wrong ?	為什麼是錯的 ?
and it can do that .	它可以做到 。
how did he learn them ?	他如何學會他們 ?
we only have them once .	我們只有一次 。
what should it be for ?	該怎麼樣 ?
to calm down .	來計算一下 。
i got really sick .	我真的很生病 。
they call her names .	他們叫她名字 。
and i live there now .	我現在就在那裡了 。
they are not the truth .	他們不是真相 。
we experimented on ourselves .	我們在自己身上實驗 。
i love nasa .	我很愛納米亞 。
life is not about you .	生命不是你 。
which i certainly was .	我肯定是這樣 。
this is just trained .	這只是訓練 。
this is their plan .	這是他們的計畫 。
i just . . .	我只是這樣 。
and here it is .	這是它 。
silence .	沉默 。
you can see it .	你可以看到 。
what is math ?	數學是什麼 ?
so i did that .	所以我做了 。
everyone can be wrong .	每個人都可以錯 。
you talk about it .	你來談它 。
i just did things .	我做了一些事 。
how have you been ?	你是怎麼樣的 ?
guess what ?	猜猜怎麼樣 ?
and why is that ?	為什麼 ?
what does this mean ?	這意味著什麼 ?
i did it myself .	我自己做了 。
i didn’t .	我沒有 。
but we wanted them .	但我們想要他們 。
it won't .	它不會 。
false .	很好 。
ohhhh .	喔 。
here is the thing .	這裡是這樣 。
and so it goes .	所以它就開始了 。
of course they are .	當然他們是 。
consider facit .	想想平面 。
they also live deep .	他們也活得很深 。
sales were up .	銷售員出去 。
it feels great .	感覺很棒 。
you're live .	你活著 。
" showers ? "	「 觀眾嗎 ? 」
love , action .	愛、行動 。
i could not believe .	我不相信 。
really cool stuff .	真的很酷 。
run away . run .	跑走了 。 跑步 。
you try it out .	你試試看 。
we can make history .	我們可以創造歷史 。
what would i feel ?	我會覺得什麼 ?
how important is this ?	重要的是 , 這怎麼重要 ?
it is so hard .	非常困難 。
it's amazing .	太棒了 。
business knows this .	企業知道這點 。
they certainly do .	他們肯定會做 。
we have understanding .	我們有了解 。
not quite .	不是真的 。
whew !	哇 !
there she is .	她是這樣 。
and the world ?	世界嗎 ?
this was europe .	這是歐洲 。
why is that ?	為什麼 ?
so . . .	所以......
so . . .	所以......
check .	看看 。
this is important .	這很重要 。
you must get ?	你一定要得到嗎 ?
you blog .	你部落格 。
ca: yes .	克:是的 。
yes . exactly .	是的 。
deal with it .	面對它 。
witness .	智慧 。
so i did .	所以我做了 。
audience: hi .	觀眾:嗨 。
should you know ?	你知道嗎 ?
she asked me .	她問我 。
how bad ? "	多糟 ? 」
patient: two .	病人:兩個 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thanks .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thanks .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thanks .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
ok .	好 。
been there .	一直到那裡 。
thank you .	謝謝 。
sort of .	有點像 。
true story .	真正的故事 。
know why ?	你知道為什麼 ?
well done .	好了 。
can we ?	我們能嗎 ?
at all .	全部都是 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
nah !	娜 !
okay .	好 。
thank you .	謝謝 。
thank you .	謝謝 。
i know .	我知道 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
good .	好 。
seven .	七 。
ever .	曾經 。
no .	不 。
why ?	為什麼 ?
and i was in munich a few weeks ago .	幾週前我在孟買
so , you get this vicious cycle .	所以 , 你得到了這個視覺循環 。
but now i understand that it is a record of the beginning .	但現在我知道這是一開始的記錄 。
they had no voice . they didn't believe in themselves .	他們沒有聲音 , 他們不相信自己 。
nobody really did anything with it , pretty much .	沒有人真的做任何事 , 太多了 。
the problem is that people are not aware of it .	問題是 , 人們沒有意識到 。
it's a part of the spiritual world .	這是精神世界的一部分 。
but we shouldn't take it for granted .	但我們不應該把它拿來抓住 。
it used to be that we were separated by time .	以前我們被時間分開 。
it's a horrible term of trade .	這是個可怕的交易 。
in those days , this was the height of technology .	在那天 , 這是科技的重量 。
aluminum foil . everybody has a cat .	包括化石 , 每個人都有貓 。
all of this is happening without firing a shot .	這一切都發生了 。
we become afraid and suspicious .	我們變得害怕和懷疑 。
this idea is taking hold outside of sports .	這想法在運動外面 。
and how was i going to snowboard again ?	我要如何再次瀏覽董事 ?
we'd like to know what particle it is .	我們想要知道粒子是什麼 。
it's a dinosaur like no other .	這是個恐龍 , 不是其他的 。
" it sounds like you feel you're not safe .	「 你覺得你不安全 。
you get health insurance ? dental ?	例如 , 你有健康保險嗎 ?
this seems a very strange idea , right ?	這似乎是個很奇怪的想法 , 對吧 ?
and so this is why we turned to these guys here .	這就是為什麼我們轉向這些人 。
yes , bert , yes , i read about it .	是的 , 是的 , 是的 , 我讀到它 。
maybe it could make people relax effectively .	也許它可以讓人們感到驚訝 。
there's no excuse for this mistake .	沒有外在的錯誤 。
but generally speaking , most of us don't .	但一般來說 , 我們大多數人都沒有 。
and we've been on a journey .	我們已經在旅程上 。
there are more things that i think that i want to do .	我覺得我想要做更多事 。
richard searfoss: good luck .	理查查查斯:好運 。
it may even be subject to elimination .	甚至可能是被主導的 。
i very much wanted to be the class monitor .	我非常想要成為教師 。
it's a liquid that is completely black .	這是一張完全黑色的液態 。
that's it ; that's the lecture .	這是它 , 這是個透明的 。
because i want to simplify them for you .	因為我想要為你們簡化 。
i'm not a betting man , you know .	我不是一個人 , 你知道的 。
it's a shapeshifter , for one thing .	這是一種形狀 , 一件事 。
and this was kind of a shocker to me .	對我來說 , 這有點震驚 。
skin displacement: another big deal .	皮膚歧視:另一個大問題 。
now , this is sort of worrying news .	這有點擔心新聞 。
why do people stream themselves playing video games ?	為什麼人們在玩電玩遊戲 ?
it's shocking , isn't it ?	很震驚 , 不是嗎 ?
what we found is quite remarkable .	我們發現的是非常驚人的 。
so leave it up to your own imagination .	所以 , 離開你自己的想像 。
this is a brain from a lamprey eel .	這是雷射的大腦 。
probably not next tuesday , either .	或許不是下週 , 不論是誰 。
we still need some kind of management matrix .	我們仍然需要一些管理矩陣 。
flowers will arrive by the truckload .	花朵會出現在卡車上 。
and indeed that's exactly what stars do .	事實上 , 星星的確是如此 。
so i researched everything i possibly could .	所以我研究了我可能可以做的一切 。
and " does it invoke curiosity ? "	「 這不像好奇嗎 ? 」
you're talking to the criminals .	你在談犯罪 。
treetop barbie is a great example of that .	樹木是很棒的例子
but when someone says , " really ? huh .	但當有人說: 「 真的嗎 ?
intelligence is defined by prediction .	智慧是被預測的 。
tajfel was born in poland in 1919 .	1919年 , 塔吉爾出生 。
ask yourself: do i really need that adverb ?	問自己:我真的需要這個廣告嗎 ?
and the truth is , it really doesn't take much .	事實是 , 這真的不需要太多 。
we even built a theater there 3d movie .	我們甚至建造了3d電影 。
supernova explosions are very extreme .	超級爆炸非常極端 。
we can help poor families build a better future .	我們可以協助貧窮的家庭建立更好的未來 。
and i want to tell you how this gun can help .	我想告訴各位這個槍枝如何幫助 。
dm: you tagged me in this post .	大衛:你教我這個後面 。
and when people ask me , " are these words real ? "	當人們問我: 「 這些字是真的嗎 ? 」
they love rock music , pop culture , american culture .	他們喜愛音樂、紫色文化、美國文化 。
we need to put this better market feedback .	我們需要更好的市場回饋 。
for you cannot love what you do not know exists .	你不能愛你所知的存在 。
ks: two d . j . decks .	凱特:好 。 傑克 。
and it was his universe on punch cards .	這是他的宇宙 。
but the question is: can we own our duality ?	但問題是:我們能擁有自己的尊嚴嗎 ?
and the girl said , " they will in a minute . "	女孩說: 「 他們會在一分鐘內 。 」
she was called " crazy " and fired .	她叫 「 瘋狂 」 和火災 。
do what you need to do to go another round .	你要做的是要去另一條路 。
that leaves 5 empty faces on each .	這會留下5個空氣面孔 。
but first , see what a miserable lot we are .	首先 , 看看我們在哪裡是可怕的 。
it was , like , this is my time for shine .	就像這樣 , 這是我的時代 。
the second tool we reach for is incentives .	第二個工具是激勵力 。
jc: the relationship evolves over time .	jc:時間演化的關係 。
and that is the story of jack andraka .	這是jackka的故事 。
okay , you've got something ? one more thing .	好吧 , 你有一些東西嗎 ? 另外一個 。
nearly every year for more than a hundred years . . .	幾乎每一年都超過一百年 。
and that was just a small percentage of the dead .	這只是一小部分的死亡 。
they're not under nda either .	他們不是在倫敦的下面 。
and it's not just water that this works with .	這不只是水 。
we see this in the public sector as well .	我們在公共部門看到這一點 。
those waves have long since faded .	那些波長從死後就長了 。
these are community affairs , by the way .	這些是社區員工 , 順便一提 。
but we don't really know how and why that happens .	但我們真的不知道為什麼會發生 。
there's so many people who feel the way i do .	有這麼多人覺得我這樣做 。
he had left people and their communities out .	他離開了人們和他們的社區 。
so let me just give you the map view of this stuff .	讓我給各位看一下這個東西 。
so you're probably all wondering: the cave .	你可能都在想:洞穴 。
thank you very much and have a nice night .	謝謝大家 , 有個很好的夜晚 。
and i need to go back to work for the american people .	我必須回到美國人的工作 。
but what about our ability to sense and control these things ?	但 , 我們的能力和控制這些東西呢 ?
we are overwhelmed with natural gas .	我們和天然氣體有關 。
ninetyfive percent of them just stopped .	百分之九十五的人只停止 。
and it's even better , because it's free .	更好 , 因為它是免費的 。
i think e pluribus unum is global .	我認為 , 巴布斯是全球性的 。
but most biologics also have a flaw .	但大部分的生物邏輯也有瑕疵 。
well , one way to express choice is through the market .	透過市場來表達的選擇 。
naughty umm elsaad .	納悶的腫瘤 。
stephen covey said it very beautifully .	史蒂芬柯說 , 非常美好 。
in 2000 , we had six billion people on the planet .	2000年 , 我們在地球上有六億人 。
like , how do they know that's the time ?	他們怎麼知道那是時候的 ?
the caregiver seeks the baby .	照護照顧嬰兒 。
dh: everything up here's ok ?	嗯 , 一切都好嗎 ?
we got rid of the stuff that didn't .	我們得到了不起的事 。
so now i have to improvise again .	現在我必須再改善 。
robbie mizzone: thank you .	羅比·米爾:謝 。
the final movement is called mounds .	最後的運動叫做山丘 。
well , it's not rocket science .	嗯 , 這不是火箭科學 。
it happened to lots of mammals .	它發生了很多哺乳動物 。
you dress well . you know how to speak .	嗯 , 你知道如何說話 。
the reason for this is the way we make decisions .	這是我們做出決策的方式 。
if that doesn't work , i use my phone .	如果這不通 , 我用手機 。
it ends where it begins from to complete itself .	最終它從自己開始 。
i was going toward him without even thinking about it .	我會向他邁進 , 甚至沒有思考 。
can we do a quick show of hands ?	我們能做個簡單的展示嗎 ?
let's start with epinephrine .	先從癲癇開始 。
think back to a really vivid memory .	回到一個非常受害的記憶 。
now , ted is just a small part of this .	ted只是個小部分 。
this is the seven billion people that live in the world .	這是世界上七十億人的生活 。
can we all just close our eyes for a minute ?	我們只能靠近我們的眼睛嗎 ?
this is a film , the one called toys .	這是電影 , 叫做玩具 。
the fourth year , we were just short of 100 .	第四年 , 我們只是一百歲 。
your telomeres do just fine .	你的電子反應就好了 。
but she had a factor that was very important .	但她的工廠非常重要 。
and he thinks a robot has to be really slow .	他認為一個機器人必須緩慢 。
it's taken off the delivery truck .	它被送到非常卡車 。
so again , that was a real good match .	同樣的 , 這是個很好的矩陣 。
we've known since we were babies .	我們已經知道我們是嬰兒 。
including diversity of emotion .	包括情緒多樣性 。
things seemed to be progressing .	似乎是進步的 。
a lot of people are likely to be left behind .	很多人可能離開 。
and worst of all , we will never know .	最糟糕的是 , 我們永遠不會知道 。
it was an amazing sort of insight for me .	對我來說 , 這是很棒的 。
it's something that comes out from the past .	這是從過去出來的 。
and we didn't start with the easy places .	我們從簡單的地方開始 。
sounds impossible , doesn't it ?	聽起來不可能 , 不是嗎 ?
it has no nails or screws .	沒有細節或螢幕 。
this here is an obituary headline .	這是奧運的頭條 。
ynh: yes , very much so .	yn:是的 , 太多了 。
his restaurant is open seven months every year .	他的餐廳每天都開了七個月 。
so get in the game . save the shoes .	所以在遊戲中 , 拯救了鞋子 。
it was , and feels , monumental .	是的 , 感覺 , 真菌 。
let's talk about a battle space .	讓我們來談蝙蝠空間 。
for some reason , you guys are just really slow .	某些原因 , 你只是很緩慢 。
nelson mandela gets two .	尼爾遜曼德拉有兩個 。
in person , fireflies are charming .	在人身上 , 螢火蟲正在混亂 。
it took 15 years to make that phone call .	它花了15年才能讓電話叫 。
so the question is , where do we start this story ?	所以問題是 , 我們在哪裡開始這個故事 ?
kleiber is about conditions in the world .	克萊特是關於世界的條件 。
it's a piece of public mischief .	這是個公開的任務 。
ok . and how about this minibus ?	好吧 , 這部小行星是怎麼樣的 ?
that was taken on the last evening i was there .	這是我最後的一晚 。
and finally our last rung: we take action .	最後我們的最後一步:我們採取行動 。
drive the kids to school on the way to the office .	驅動孩子在辦公室上學 。
so we built this machine in this garage here .	所以我們在這個垃圾裡建立了這個機器 。
did you notice this section is foreplay ?	你有注意到這個秘密嗎 ?
they produced flyers . they called offices .	他們製造飛行器 , 叫做辦公室 。
then remember those billions of information packets ?	還記得幾十億的資訊包裹嗎 ?
man: i will tell all of you . just wait .	男子:我會告訴你 。 等一下 。
all violence against every child in every country . "	每一個國家都有暴力 。 」
but tricking people about their own mind is hard .	但他們對自己的思想很困難 。
right there is reason enough to have uniforms .	有足夠的理由 。
did he say fun ? rupert ? yes !	他說好玩嗎 ? 老兄嗎 ?
there's something absolutely real about rotation .	對於浪漫來說 , 絕對是真的 。
let's multiply it by two .	讓我們用兩個角度來看 。
they think we don't care what happens to them .	他們認為我們不在乎他們發生什麼事
rp: you owe me 24 dollars .	理查:你給我24美元 。
programmers take this capability for granted .	程式設計師採取這個能力 。
how much livestock do you need to produce this ?	你需要多少活力 ?
i know i can trust him because we're family .	我知道我能相信他 , 因為我們是家人 。
that experience is what we call consciousness .	這就是我們所謂的意識 。
commodity prices are like this .	商品價格就像這樣 。
as soon as the car left , i went back .	在左邊 , 我回來了 。
and i have to admit this looks bad .	我必須承認這看起來很糟 。
where have i read them before ? ah , yes .	我在哪裡讀過他們 ? 嗯 , 是的 。
do you know who sponsored this research ?	你知道誰在研究 ?
everything about your life , about your body , grows !	關於你的生命 , 你的身體 , 長大 !
it's a promise to the kids .	這是對孩子的承諾 。
the following bus , powers of 7 .	接下來的7.
i was tired of faking normal .	我感到驚訝 。
it said yorktown on the stern .	它說在店裡 。
yeah , we get it , he's five .	是的 , 我們得到了 , 他是五歲 。
i did another story on marine debris .	我在海洋辯論上做了另一個故事 。
they were the best team in the tournament .	他們是最好的團隊 。
they tell us things beyond what they represent .	他們告訴我們他們所代表的事物 。
mockus then challenged citizens .	莫克 , 挑戰公民 。
so , the bladder is one such organ .	所以 , 膀胱是這樣的器官 。
there's also been some success .	也有一些成功 。
what does this mean in terms of operations ?	這意味著什麼 ?
here's the implication of what happens .	這是發生什麼事 。
they actually tend to go a little risky .	實際上他們傾向於冒險 。
this message is given as a public service .	這訊息是給公眾服務的 。
i had to choose option two .	我必須選兩個選項 。
it's not such an ominous thing .	這不太重要 。
i think everyone will acknowledge that .	我認為每個人都會承認 。
take , for example , sequoia trees .	舉例來說 , 加州樹木 。
if you google this , you'll find it .	如果你googlegoogle , 你會找到它 。
and why not eradicate malaria ?	為何不致命瘧疾 ?
