i think you need to be in the hospital .	我認為你需要在醫院裡 。
can you write it using pictures ?	你可以寫照片嗎 ?
next stop was georgia .	下一次停止 。
yes ! yes ! it's true !	是的 ! 是的 ! 真的 !
i can actually personalize the experience now .	我真的可以了解現在的經驗 。
what does not change is that voice within .	什麼改變並不改變 。
we need eight hours of sleep a night .	我們需要8小時 。
and you're all invited .	你都邀請ted 。
so , i did this work for her .	所以 , 我做了這個工作 。
it's not our burden .	這不是我們燒掉的 。
how can we find an entire connectome ?	我們怎麼找到一連連連串嗎 ?
we all start life as one single cell .	我們都開始一生 。
and that will get you very far .	這會讓你非常遙遠 。
no , i don't do that .	不 , 我不這麼做 。
in reality , take a guess .	在現實中 , 拿著槍 。
hold your breath for me .	你的呼吸 。
there's no question about it .	沒有問題 。
paper has some downsides .	紙有一些證據 。
that can't be right . "	這不是正確的 。 」
there would still be dangers .	仍然危險 。
we are very far from it .	我們遠遠遠遠遠 。
twice as likely .	兩倍 。
i was just a kid back then .	我只是個小孩 。
and that's what you get .	這就是你所得到的 。
they continued doing exactly the same .	他們繼續做同樣的 。
but the data says something different .	但數據會說一些不同的數據 。
the product was that airplane .	產品是飛機 。
we're not alone , though .	雖然我們不孤獨 。
now , there's another problem .	現在還有另一個問題 。
the goal is very clear .	目標很明顯 。
we'll need an action .	我們需要行動 。
why are we conscious ?	為什麼 ?
is there anyone else out there ?	沒有人嗎 ?
and kathe did her job .	她的工作是她的工作 。
it was all rubble .	這一切都被破壞 。
the young man should be made first .	年輕人應該是第一個 。
this is a hologram .	這是個很棒的照片 。
tabutni . thank you .	謝謝 , 謝謝 。
why has the record been so poor ?	為什麼 ?
and there's the sheep .	那裡有個睡眠 。
now to the final approach .	現在 , 為了定義 。
why do we sometimes cheat ?	為什麼 ?
now , here's another reason .	現在 , 這是另一個原因 。
i'm numb .	我不是嗎 ?
and here's the statement .	這是國家的國家 。
it's a core question .	問題是 ,
that was the magic number .	這是數學數字 。
and this is slowly starting .	這慢慢慢慢 。
so i came up with a plan .	所以我拿了一計計劃 。
so i wanted something to solve it .	所以我想要解決它 。
it's going to be fun .	這將會是很好的 。
but how does it work , exactly ?	但它怎麼運作 ?
so that's a big change .	所以這是很大的改變 。
they're just not moving .	他們不只是移動 。
maybe you've heard of her .	也許你聽過她 。
his vision was pretty poor .	他的村莊非常貧窮 。
" i'm ok . "	「 我好了 。 」
sr: that is true .	馬:那是真的 。
and then you see a date .	然後你看到一個危險 。
but then what happens in step three ?	但三步呢 ?
and what has happened in the world ?	世界有什麼事 ?
you decided to build a space company .	你決定建造一個空間 。
and everything that my office was doing .	我的所有事都在做 。
we are not a special interest group .	我們不是特別的群體 。
get yourself to a specialist center .	到某個特別的中心 。
hopefully , they will come .	希望 , 他們會來 。
this might be a startling answer .	這可能是一開始的答案 。
they're paid for .	他們對 。
np: i remember that .	丹:我記得 。
" beth , " she said .	她說: 「 她說 。 」
there are actually two tails .	這裡有兩個任務 。
he had acromegaly .	他有了很棒的現象 。
the second thing you need is light .	第二件事你需要光 。
supercomputers same thing .	超級的超級 。
they watched the video over there .	他們看著影片 。
so i became my own intern .	所以我變成自己的訪問 。
who is that going to come from ?	誰會從來 ?
well , what difference does this make ?	什麼差異呢 ?
i've talked to them .	我談到他們 。
now , it goes down to a .	現在 , 下降了 。
because notice the porch here .	因為注意到這裡 。
these are haikus .	這些是瘋狂的 。
i am an emotional creature .	我是個情緒 。
we hear about them all the time .	我們聽到他們 。
so we did it . okay ?	所以 , 好嗎 ? 好嗎 ?
this gets you to 6 .	這會讓你6歲 。
we need help . we need help .	我們需要幫助 。
and i can repeat that .	我可以複製 。
yet i had that piece of paper .	但我有這張紙 。
and it didn't stop there .	這並不停止 。
her name is esther .	她的名字 。
then we can start to use cells .	然後我們開始使用細胞 。
come , let's go inside .	來吧 , 咱們來吧 !
and what did i say about work ?	我說了什麼 ?
i suppose we are . "	我選擇我們是 「 』 」
five factorial is 120 .	5度是120年 。
he said , " be you . "	他說: 「 你是你 。 」
secondly , that's wrong .	第二 , 這是錯的 。
i put my hopes in front .	我把希望放在前面 。
decision scientists are people like me .	決策者是像我一樣 。
and the answer is that they do .	答案是 , 他們做的 。
mr: thank you .	馬:謝謝你 。
and they go up easily .	他們很容易 。
we got reports like this .	我們有報告像這樣 。
start by doing no harm .	首先 , 沒事 。
talk about a few of them .	談了幾個人 。
one was that they be american .	其中之一是美國 。
so what about the next step ?	那麼下一步呢 ?
we wanted to do something different .	我們想要做不同的 。
so this was a great project .	這是很棒的計畫 。
but is it really that easy ?	但這真的很容易 ?
there is this other powerful feeling .	這是其他強大的感覺 。
it's tedious .	這是很嚴肅的 。
just spread them around .	只是把它們傳播 。
what would that system look like ?	那會怎麼樣 ?
and yet , it never happens .	然而 , 永遠不會發生 。
schoolchildren play .	學校教授 。
were you vulnerable ?	你很脆弱嗎 ?
the design comes from within .	設計來自內部的設計 。
we play with coins .	我們玩笑 。
did you see what i did ?	你們看到什麼 ?
how far can we take it ?	我們如何 ?
all companies die , all companies .	所有的公司都死了 。
and we knew we were right .	我們知道我們對 。
they dumped us there .	他們把我們丟掉 。
it's given to you .	它給你 。
live long and prosper .	住在長期和專家 。
which would you choose ?	你會選擇嗎 ?
there's no manual .	沒有男人 。
the difference is intent .	差別的差異是不必的 。
i found no flaw .	我發現 , 沒有拉克 。
he couldn't understand that .	他無法理解 。
and that's not all .	這不是 。
well , guess what ?	嗯 , 嗎 ?
they can't see me .	他們不能看見我 。
take a look at our planet .	看看我們的地球 。
sound familiar ?	聽起來很熟悉嗎 ?
so thank you very much .	謝謝你們
so how do you do that ?	你怎麼做 ?
jd: it varies .	喬:它是不同的 。
ab: yes ? good .	馬:好嗎 ? 是嗎 ?
let’s take numbers .	咱們先用數字 。
what do we worship ?	我們怎麼寫呢 ?
so how does this all work ?	所以 , 這怎麼運作 ?
do you worry much ?	你擔心嗎 ?
this is what some people think .	這是一些人認為 。
where do we go from here ?	我們從哪裡 ?
thank you all very much .	謝謝你們 。
this is a picture of culture .	這是文化的照片 。
i don't get that .	我不會這樣 。
there could be other solutions .	有其他解決方案 。
so it went something like this .	所以 , 像這樣 。
but i do think you can .	但我認為你可以 。
so this is very powerful .	這是非常強大的 。
it got quieter .	很快 。
the news loved it .	新愛的新愛 。
what's going on there ?	什麼 ?
i thought that was really interesting .	我覺得這很有趣 。
it's just cash .	這只是打破 。
how could you forget ?	你如何忘記 ?
and it's not new .	這不是新的 。
representative government began to form .	代表政府開始形式 。
we are fighting against this .	我們在戰鬥鬥鬥鬥鬥鬥 。
just quickly on the results .	只是快速的結果 。
that was the future , right ?	那是未來 , 對吧 ?
so i thanked ed .	我感謝 。
idea number three is listening .	想法是三個聽起來 。
the wire is ready .	野生是閱讀的 。
really firstclass .	首先 ,
well , it's not .	嗯 , 這不是 。
but this was 1963 .	但這是1963年 。
it's called color .	它叫做顏色 。
let's find out .	讓我們找到 。
thank you very much .	謝謝你們
let me show you this .	讓我看一下 。
so when you put four .	所以 , 當你把四分 。
but i need your help .	但我需要你的協助 。
thank you very much .	謝謝你們
some hands going up .	有些手 。
so how does it work ?	那麼它怎麼運作 ?
a good example is this .	一個好例子是這樣 。
globalize trade .	全球化 。
but what do you do ?	但你怎麼辦 ?
that was not my best .	這不是我最好的 。
no one wants that .	沒有人想要這樣 。
but i believe in them .	但我相信他們 。
entirely new requirement .	全新的消息都需要 。
so what did we find ?	所以我們發現了什麼 ?
and i am thankful .	我非常感謝 。
so what can we do ?	我們怎麼辦 ?
that was the new reality .	這是新的現實 。
it's your money .	這是你的錢 。
so why is this important ?	那麼為什麼這麼重要 ?
so what does that mean ?	所以這意味著什麼 ?
so we made this thing .	所以 , 我們做了這個東西 。
thank you very much .	謝謝你們
i don't know .	我不知道 。
thank you very much !	謝謝 !
thank you very much .	謝謝你們
" the business is on .	「 商業 」 。
now there is another one .	現在有另一種 。
why english ?	為什麼 ?
okay ? ready ?	好嗎 ?
it is a beautiful room .	這是一個美麗的房間 。
what might that look like ?	什麼 ?
we say they explore .	我們說他們探索 。
the heat was on .	他在那邊 。
this young woman was me .	這年輕女人是我 。
" lifesized . "	「 生命化 」 。
that moment changed my life .	這一刻改變了我的生命 。
come on , keep up .	再來 , 繼續 。
how can we know this ?	我們怎麼知道嗎 ?
young , bad boys .	年輕男孩 , 壞男孩 。
why would it be wrong ?	為什麼 ?
and it can do that .	它可以做到 。
how did he learn them ?	他如何學習他們 ?
we only have them once .	我們只需要他們 。
what should it be for ?	什麼 ?
to calm down .	等一下 。
i got really sick .	我很幸運 。
they call her names .	他們稱她的名字 。
and i live there now .	我現在住在那裡 。
they are not the truth .	他們不是真相 。
we experimented on ourselves .	我們嘗試自己 。
i love nasa .	我愛娜 。
life is not about you .	生命不是你 。
which i certainly was .	我肯定了 。
this is just trained .	這只是訓練 。
this is their plan .	這是他們的植物 。
i just . . .	我只是 。
and here it is .	這裡是這樣 。
silence .	沉默 。
you can see it .	你可以看到它 。
what is math ?	什麼 ?
so i did that .	所以我做了 。
everyone can be wrong .	每個人都可以錯 。
you talk about it .	你談了 。
i just did things .	我只是做了什麼 。
how have you been ?	你怎麼 ?
guess what ?	猜 ?
and why is that ?	為什麼 ?
what does this mean ?	這意味著什麼 ?
i did it myself .	我做了自己 。
i didn’t .	我沒有 。
but we wanted them .	但我們想要他們 。
it won't .	它不會 。
false .	很好 。
ohhhh .	喔 !
here is the thing .	這是一件事 。
and so it goes .	這樣 。
of course they are .	當然 , 他們是這樣 。
consider facit .	想想美麗 。
they also live deep .	他們也住在深深的 。
sales were up .	坐起來 。
it feels great .	這感覺很棒 。
you're live .	你活了 。
" showers ? "	「 看者嗎 ? 」
love , action .	愛 , 選舉 。
i could not believe .	我不能相信 。
really cool stuff .	很酷的東西 。
run away . run .	跑跑 。
you try it out .	你嘗試 。
we can make history .	我們可以創造歷史 。
what would i feel ?	我有什麼感覺 ?
how important is this ?	重要的是嗎 ?
it is so hard .	很難 。
it's amazing .	很驚人 。
business knows this .	企業知道 。
they certainly do .	他們肯定 。
we have understanding .	我們有了解 。
not quite .	不太 。
whew !	哇 !
there she is .	她有 。
and the world ?	世界嗎 ?
this was europe .	這是歐洲 。
why is that ?	為什麼 ?
so . . .	所以 , 等等 。
so . . .	所以 , 等等 。
check .	再來 。
this is important .	這很重要 。
you must get ?	你必須得到嗎 ?
you blog .	你呼吸 。
ca: yes .	克:是 , 是的 。
yes . exactly .	是的 。
deal with it .	和它有關 。
witness .	野生 。
so i did .	所以我做了 。
audience: hi .	觀眾:嗨 , 嗨 。
should you know ?	你應該知道嗎 ?
she asked me .	她問我 。
how bad ? "	怎麼 ? 」
patient: two .	病人:2.
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thanks .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thanks .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thanks .	謝謝
thank you .	謝謝
thank you .	謝謝
ok .	好 。
been there .	一直存在 。
thank you .	謝謝
sort of .	有點 。
true story .	真的 。
know why ?	為什麼 ?
well done .	很好 。
can we ?	我們可以嗎 ?
at all .	全部 。
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
nah !	喔 !
okay .	好 。
thank you .	謝謝
thank you .	謝謝
i know .	我知道 。
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
good .	好 。
seven .	7 。
ever .	過來 。
no .	沒有 。
why ?	為什麼 ?
and i was in munich a few weeks ago .	我在幾週前 ,
so , you get this vicious cycle .	所以 , 你得到了這個驚奇的循環 。
but now i understand that it is a record of the beginning .	但現在我了解它是一開始的 。
they had no voice . they didn't believe in themselves .	他們沒有聲音 , 他們不相信自己 。
nobody really did anything with it , pretty much .	沒有人做了什麼事 。
the problem is that people are not aware of it .	問題是 , 人們不是這樣 。
it's a part of the spiritual world .	它是世界的一部分 。
but we shouldn't take it for granted .	但是我們不應該要把它放棄 。
it used to be that we were separated by time .	用時間來 , 我們被告知 。
it's a horrible term of trade .	這很糟糕 。
in those days , this was the height of technology .	在那天 , 這是科技 。
aluminum foil . everybody has a cat .	幸運 , 每個人都有貓 。
all of this is happening without firing a shot .	這一切發生了 。
we become afraid and suspicious .	我們變成了一個瘋狂 。
this idea is taking hold outside of sports .	這想法是為了讓運動的 。
and how was i going to snowboard again ?	我怎麼回辦 ?
we'd like to know what particle it is .	我們想要知道的部分 。
it's a dinosaur like no other .	這是個別的現象 。
" it sounds like you feel you're not safe .	「 這聽起來就像你不安全 。
you get health insurance ? dental ?	你有健康嗎 ?
this seems a very strange idea , right ?	這看起來很奇怪 , 對吧 ?
and so this is why we turned to these guys here .	這就是為什麼我們轉到這些傢伙 。
yes , bert , yes , i read about it .	是的 , 是的 , 我閱讀 。
maybe it could make people relax effectively .	也許它可以讓人們有效 。
there's no excuse for this mistake .	沒有限制 。
but generally speaking , most of us don't .	但一般說 , 大多數人都沒有 。
and we've been on a journey .	我們一直在旅程上 。
there are more things that i think that i want to do .	我認為我想要做的更好 。
richard searfoss: good luck .	富有的秘訣:好消息 。
it may even be subject to elimination .	甚至會被忽視 。
i very much wanted to be the class monitor .	我非常想成為教師 。
it's a liquid that is completely black .	這是完全黑暗的黑洞 。
that's it ; that's the lecture .	這樣是 , 這就好了 。
because i want to simplify them for you .	因為我想要坐在你身上 。
i'm not a betting man , you know .	我不是男人 , 你知道 。
it's a shapeshifter , for one thing .	這是一件事 。
and this was kind of a shocker to me .	這有點令人驚訝 。
skin displacement: another big deal .	克林:另外一個大問題 。
now , this is sort of worrying news .	這有點擔心 。
why do people stream themselves playing video games ?	為什麼人們在玩遊戲遊戲 ?
it's shocking , isn't it ?	這不是令人驚訝 , 對吧 ?
what we found is quite remarkable .	我們發現的是很可怕的 。
so leave it up to your own imagination .	離開你想像的想像 。
this is a brain from a lamprey eel .	這個大腦是來自雷射的 。
probably not next tuesday , either .	可能不是下一個星期 。
we still need some kind of management matrix .	我們仍然需要一些數學 。
flowers will arrive by the truckload .	花費的花費者會被丟掉 。
and indeed that's exactly what stars do .	在這個星系中 , 其實是星球 。
so i researched everything i possibly could .	所以我研究了所有可能的可能性 。
and " does it invoke curiosity ? "	「 投票嗎 ? 」
you're talking to the criminals .	你談到警察 。
treetop barbie is a great example of that .	樹木是很棒的例子 。
but when someone says , " really ? huh .	但當有人說: 「 真的 ? 」
intelligence is defined by prediction .	智慧是預測 。
tajfel was born in poland in 1919 .	在19199年 , 在199年 。
ask yourself: do i really need that adverb ?	問自己:我真的需要這樣 ?
and the truth is , it really doesn't take much .	真相是 , 這真的不需要 。
we even built a theater there 3d movie .	我們甚至建了3d電影 。
supernova explosions are very extreme .	超級的爆炸很棒 。
we can help poor families build a better future .	我們可以幫助貧窮的家庭 。
and i want to tell you how this gun can help .	我想告訴你們如何幫助 。
dm: you tagged me in this post .	d:你把我放在這個報告 。
and when people ask me , " are these words real ? "	當人們問我: 「 這些詞嗎 ? 」
they love rock music , pop culture , american culture .	他們愛音樂 , 愛音樂、美國文化 。
we need to put this better market feedback .	我們需要更好的市場 。
for you cannot love what you do not know exists .	你不能愛你做什麼 。
ks: two d . j . decks .	kb:2d 。 請請請 。
and it was his universe on punch cards .	這是他的宇宙 。
but the question is: can we own our duality ?	但問題是:我們能自己的財富 ?
and the girl said , " they will in a minute . "	女孩說: 「 他們會在分鐘內 。 」
she was called " crazy " and fired .	她叫 「 瘋狂 」 。
do what you need to do to go another round .	你需要做什麼 。
that leaves 5 empty faces on each .	每次會留下五個元素 。
but first , see what a miserable lot we are .	首先 , 我們看到了很多錯誤的錯誤 。
it was , like , this is my time for shine .	像這樣 , 這就像我拍攝 。
the second tool we reach for is incentives .	第二個工具 , 我們將近期 。
jc: the relationship evolves over time .	約翰:這關係的關係 。
and that is the story of jack andraka .	這就是日本的故事 。
okay , you've got something ? one more thing .	好 , 你有一些東西嗎 ?
nearly every year for more than a hundred years . . .	近百年的每一年 。
and that was just a small percentage of the dead .	這只是一塊小的消息 。
they're not under nda either .	他們不是下降 。
and it's not just water that this works with .	這不是水 。
we see this in the public sector as well .	我們看到這張公共反應 。
those waves have long since faded .	這種軟體已經長久了 。
these are community affairs , by the way .	這些社區被影響 。
but we don't really know how and why that happens .	但我們並不知道為什麼發生了什麼事 。
there's so many people who feel the way i do .	有許多人感覺 。
he had left people and their communities out .	他有左邊的人 。
so let me just give you the map view of this stuff .	讓我給你們看這個東西 。
so you're probably all wondering: the cave .	所以你大概會想:貓 。
thank you very much and have a nice night .	謝謝大家
and i need to go back to work for the american people .	我需要回到美國 。
but what about our ability to sense and control these things ?	但我們的能力和控制這些東西呢 ?
we are overwhelmed with natural gas .	我們在天氣中有天氣 。
ninetyfive percent of them just stopped .	百分之九% 。
and it's even better , because it's free .	更好 , 因為它是自由的 。
i think e pluribus unum is global .	我認為 , 幸運的是全球 。
but most biologics also have a flaw .	但大部分的生物學家也有了 。
well , one way to express choice is through the market .	嗯 , 一個方法是透過市場的選擇 。
naughty umm elsaad .	奈米 , 哈拉 。
stephen covey said it very beautifully .	首先說 , 這很漂亮 。
in 2000 , we had six billion people on the planet .	在2000年 , 我們有六億人 。
like , how do they know that's the time ?	像這樣 , 他們怎麼知道嗎 ?
the caregiver seeks the baby .	照顧銀行的照顧 。
dh: everything up here's ok ?	嗯 , 一切都沒錯嗎 ?
we got rid of the stuff that didn't .	我們得到了這些東西 。
so now i have to improvise again .	現在 , 我需要再次改善 。
robbie mizzone: thank you .	羅克:謝謝 , 謝謝 。
the final movement is called mounds .	最後的運動是 「 媽 」 。
well , it's not rocket science .	嗯 , 這不是很棒的 。
it happened to lots of mammals .	它發生了很多哺乳動物 。
you dress well . you know how to speak .	你知道嗎 ? 你知道如何說話 。
the reason for this is the way we make decisions .	原因是 , 我們做出決定 。
if that doesn't work , i use my phone .	如果那沒有工作 , 我用手機 。
it ends where it begins from to complete itself .	最後 , 從完全開始 。
i was going toward him without even thinking about it .	我會向他思考 。
can we do a quick show of hands ?	我們可以把手放在手上 ?
let's start with epinephrine .	咱們先先生 。
think back to a really vivid memory .	想想看我 。
now , ted is just a small part of this .	ted只是一個小部分 。
this is the seven billion people that live in the world .	這七億人住在世界 。
can we all just close our eyes for a minute ?	我們只能靠近一分鐘 ?
this is a film , the one called toys .	這是一片電影 , 叫做yyy 。
the fourth year , we were just short of 100 .	第四年 , 我們只是短短 。
your telomeres do just fine .	你的dna只是飛機 。
but she had a factor that was very important .	但她有非常重要 。
and he thinks a robot has to be really slow .	他認為機器人必須很慢 。
it's taken off the delivery truck .	這張照片被丟掉 。
so again , that was a real good match .	所以 , 這是很棒的數學 。
we've known since we were babies .	我們知道 , 因為我們是嬰兒 。
including diversity of emotion .	包括情緒的多樣性 。
things seemed to be progressing .	事情似乎被證明 。
a lot of people are likely to be left behind .	很多人喜歡左邊 。
and worst of all , we will never know .	最糟的是 , 我們永遠不會知道 。
it was an amazing sort of insight for me .	讓我感到驚訝 。
it's something that comes out from the past .	它是從過去的 。
and we didn't start with the easy places .	我們沒有用簡單的地方 。
sounds impossible , doesn't it ?	聽起來不可思議嗎 ?
it has no nails or screws .	沒有奈米或掃描 。
this here is an obituary headline .	這是一首先的頭頭 。
ynh: yes , very much so .	嗯 , 是的 , 是的 。
his restaurant is open seven months every year .	他的餐廳是七個月 。
so get in the game . save the shoes .	所以 , 在遊戲中 , 拯救了 。
it was , and feels , monumental .	感覺是 , 媽媽 。
let's talk about a battle space .	我們來談一個銀行空間 。
for some reason , you guys are just really slow .	對某些原因 , 你只是很慢 。
nelson mandela gets two .	尼克克克克克克克克克拉兩次 。
in person , fireflies are charming .	身為人 , 火燒 。
it took 15 years to make that phone call .	花了15年的時間 。
so the question is , where do we start this story ?	所以問題是 , 我們開始嗎 ?
kleiber is about conditions in the world .	肯定是世界上的狀況 。
it's a piece of public mischief .	這是個公共錯誤的一部分 。
ok . and how about this minibus ?	好 , 怎麼呢 ?
that was taken on the last evening i was there .	最後一次 , 我在過去 。
and finally our last rung: we take action .	最後一步 , 我們要行動 。
drive the kids to school on the way to the office .	開車去學校 。
so we built this machine in this garage here .	所以 , 我們在這個影片中建造了這個機器 。
did you notice this section is foreplay ?	你有注意到這個方向嗎 ?
they produced flyers . they called offices .	他們生產了飛機 。
then remember those billions of information packets ?	記得這些數十億的資訊嗎 ?
man: i will tell all of you . just wait .	男人:我會告訴你們 。
all violence against every child in every country . "	所有村莊的孩子 。 」
but tricking people about their own mind is hard .	但試試他們自己的心 。
right there is reason enough to have uniforms .	這裡有足夠的原因 。
did he say fun ? rupert ? yes !	他說嗎 ? 是嗎 ?
there's something absolutely real about rotation .	這裡有一些真正的角色 。
let's multiply it by two .	咱們把這兩個 。
they think we don't care what happens to them .	他們認為我們不關心什麼 。
rp: you owe me 24 dollars .	理:你知道24美元 。
programmers take this capability for granted .	程式程式將這個能力帶給這個能力 。
how much livestock do you need to produce this ?	你要如何製造這個嗎 ?
i know i can trust him because we're family .	我知道我可以信任 , 因為我們是家庭 。
that experience is what we call consciousness .	這經驗是我們稱之為意識的 。
commodity prices are like this .	像這樣 。
as soon as the car left , i went back .	隨著左邊 , 我回到左邊 。
and i have to admit this looks bad .	我必須承認這一點 。
where have i read them before ? ah , yes .	我在哪裡讀他們 , 是的 。
do you know who sponsored this research ?	你知道嗎 ?
everything about your life , about your body , grows !	無論你生命、你的身體、成長、成長 !
it's a promise to the kids .	這是個孩子 。
the following bus , powers of 7 .	第二 , 權力、7 。
i was tired of faking normal .	我很驚訝 。
it said yorktown on the stern .	這句話說是紐約的 。
yeah , we get it , he's five .	是的 , 我們五歲 。
i did another story on marine debris .	我做了另一個故事 。
they were the best team in the tournament .	他們是最好的團隊 。
they tell us things beyond what they represent .	他們告訴我們什麼 。
mockus then challenged citizens .	蚊子會挑戰 。
so , the bladder is one such organ .	所以 , 大眾是這樣 。
there's also been some success .	有些成功 。
what does this mean in terms of operations ?	這意味著什麼 ?
here's the implication of what happens .	這裡是發生的 。
they actually tend to go a little risky .	他們真的要去一個小風險 。
this message is given as a public service .	這訊息給公共服務 。
i had to choose option two .	我必須選擇選擇兩個 。
it's not such an ominous thing .	這不是很大的 。
i think everyone will acknowledge that .	我認為每個人都會被忽略 。
take , for example , sequoia trees .	例如 , 加州 。
if you google this , you'll find it .	如果你去google , 你會找到 。
and why not eradicate malaria ?	為什麼 ?
or is it observerrelative ?	或它是相反的 ?
now this is a fanciful theory .	這是很棒的理論 。
these are the next two lines in the movie .	這些是電影的兩線 。
you can see it looks different than the one before .	你可以看到它之前的不同 。
the team is over there , working in partnership .	團隊的團隊正在工作 。
they have a symbolic culture .	他們有古老文化 。
they were obsessed with mustard .	他們被觀察 。
they don't own those facilities .	他們沒有自己的能力 。
which i think is just fascinating .	我認為只是很棒的 。
it's pretty impressive , right ?	我很憂鬱 , 對吧 ?
well , enough of me telling you about it .	嗯 , 夠多的告訴我 。
and i'll let her take it from there .	我將她帶到那裡 。
it's really a question of scale .	這真的是個令人驚人的問題 。
because that's how i made money from home .	因為這就是我家的錢 。
and can we preserve the darkness ?	我們能預防黑暗嗎 ?
why does wasabi make your eyes water ?	為什麼 ?
someone made an old timey version .	有人發明了古老的時間 。
but these changes are extremely subtle .	但這些變化非常顯微 。
what do you do to to cover your face ?	你面對什麼 ?
let me give you just a story , an example .	讓我舉一個故事 , 一個例子 。
he was really excited by this camera .	他很興奮 。
so , they answered my emails .	所以 , 他們回答我的電子郵件 。
this is one of the most beautiful things i know .	這是我知道的最美麗的東西 。
the second is that problems are soluble .	第二是問題 。
however , you can't burn this .	然而 , 你不能燒掉 。
this is what biomedical engineers do .	這是生物工程師 。
